,time_index,time,Fiji_%spatial_extent,New_Caledonia_%spatial_extent,Vanuatu_%spatial_extent,Wallis_and_Futuna_%spatial_extent,Solomon_Islands_%spatial_extent,Tonga_%spatial_extent,Samoa_%spatial_extent,Tuvalu_%spatial_extent,Niue_%spatial_extent,Cook_Islands_%spatial_extent,Tokelau_%spatial_extent,American_Samoa_%spatial_extent
0,3707,2003-02-25,0.2829654782116582,0.0,0.0,81.81818181818183,0.0,0.7583965330444203,73.83720930232558,17.17171717171717,0.0,21.137905048982667,77.75119617224881,27.37226277372263
0,3708,2003-02-26,0.2829654782116582,0.0,0.0,84.375,0.0,0.9750812567713976,79.65116279069767,18.181818181818183,0.0,18.952524491333836,77.75119617224881,29.014598540145986
0,3709,2003-02-27,0.2829654782116582,0.0,0.0,92.61363636363636,0.0,1.6251354279523293,77.90697674418605,27.474747474747474,0.0,16.955538809344386,56.698564593301434,23.357664233576642
0,370,1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3710,2003-02-28,0.2829654782116582,0.0,0.0,93.75,0.0,1.6251354279523293,75.5813953488372,27.474747474747474,0.0,15.938206480783723,45.933014354066984,20.255474452554743
0,3711,2003-03-01,0.2829654782116582,0.0,0.0,95.17045454545455,0.0,5.850487540628386,73.25581395348837,30.0,0.0,14.318010550113037,45.933014354066984,20.437956204379564
0,3712,2003-03-02,0.2829654782116582,0.0,0.0,96.02272727272727,0.0,6.28385698808234,71.51162790697676,31.212121212121215,0.0,12.999246420497363,45.933014354066984,20.437956204379564
0,3713,2003-03-03,0.39615166949632147,0.0,0.0,96.30681818181817,0.0,7.6923076923076925,72.67441860465115,31.11111111111111,0.0,12.358703843255464,45.933014354066984,20.62043795620438
0,3714,2003-03-04,0.22637238256932654,0.0,0.0,95.73863636363636,0.0,7.90899241603467,72.67441860465115,30.909090909090907,0.0,9.796533534287867,31.57894736842105,20.437956204379564
0,3715,2003-03-05,0.11318619128466327,0.0,0.0,92.32954545454545,0.0,7.583965330444204,66.27906976744185,24.747474747474747,0.0,0.0,4.30622009569378,15.51094890510949
0,3716,2003-03-06,0.11318619128466327,0.0,0.0,88.92045454545455,0.0,7.475622968580716,54.65116279069767,13.030303030303031,0.0,0.0,0.9569377990430622,1.094890510948905
0,3717,2003-03-07,0.11318619128466327,0.0,0.0,84.0909090909091,0.0,7.150595882990249,29.651162790697676,8.686868686868687,0.0,0.0,0.0,0.7299270072992701
0,3718,2003-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3719,2003-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,371,1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3720,2003-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3721,2003-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3722,2003-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3723,2003-03-13,0.0,0.0,0.0,46.875,0.0,0.0,13.372093023255813,4.646464646464646,0.0,24.227581009796534,39.71291866028708,25.547445255474454
0,3724,2003-03-14,0.0,0.0,0.0,46.02272727272727,0.0,0.0,13.372093023255813,4.646464646464646,0.0,24.755086661642803,43.54066985645933,28.467153284671532
0,3725,2003-03-15,0.0,0.0,0.0,45.73863636363637,0.0,0.0,28.488372093023255,4.646464646464646,0.0,25.998492840994725,43.54066985645933,36.67883211678832
0,3726,2003-03-16,0.0,0.0,0.0,50.28409090909091,0.0,0.0,34.30232558139535,5.353535353535353,0.0,27.61868877166541,43.0622009569378,37.22627737226277
0,3727,2003-03-17,0.0,0.0,0.0,52.27272727272727,0.0,0.0,34.30232558139535,5.555555555555555,0.0,31.047475508666167,42.822966507177036,37.22627737226277
0,3728,2003-03-18,0.0,0.0,0.0,52.27272727272727,0.0,0.0,33.72093023255814,4.848484848484849,0.0,37.49058025621703,43.7799043062201,37.591240875912405
0,3729,2003-03-19,0.0,0.0,0.0,52.55681818181818,0.0,0.0,43.604651162790695,10.1010101010101,0.0,37.71665410700829,69.13875598086125,40.87591240875913
0,372,1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3730,2003-03-20,0.056593095642331635,0.0,0.0,70.17045454545455,0.0,0.5417118093174431,59.30232558139535,13.333333333333334,0.0,37.71665410700829,69.85645933014354,40.87591240875913
0,3731,2003-03-21,5.772495755517826,0.0,0.0,92.61363636363636,0.0,7.150595882990249,66.27906976744185,17.77777777777778,0.0,36.96307460437076,69.61722488038278,40.87591240875913
0,3732,2003-03-22,8.65874363327674,0.0,0.0,94.0340909090909,0.0,7.90899241603467,68.02325581395348,19.5959595959596,0.0,32.25320271288621,71.5311004784689,40.14598540145985
0,3733,2003-03-23,10.809281267685341,0.0,0.0,94.60227272727273,0.0,8.342361863488625,68.02325581395348,22.12121212121212,0.0,11.680482290881688,79.66507177033493,39.05109489051095
0,3734,2003-03-24,11.318619128466327,0.0,0.0,95.17045454545455,0.0,8.775731310942579,68.02325581395348,23.535353535353533,0.0,8.590806330067823,65.78947368421053,36.496350364963504
0,3735,2003-03-25,11.43180531975099,0.0,0.0,94.88636363636364,0.0,8.775731310942579,68.02325581395348,27.27272727272727,0.0,5.5764883195177095,63.397129186602875,36.496350364963504
0,3736,2003-03-26,11.318619128466327,0.0,0.0,92.61363636363636,0.0,7.583965330444204,66.27906976744185,25.252525252525253,0.0,0.5275056518462697,52.63157894736842,35.76642335766424
0,3737,2003-03-27,10.186757215619695,0.0,0.0,89.77272727272727,0.0,6.717226435536294,65.69767441860465,24.949494949494948,0.0,0.11303692539562923,50.717703349282296,34.12408759124087
0,3738,2003-03-28,9.168081494057725,0.0,0.0,83.80681818181817,0.0,6.717226435536294,55.81395348837209,24.646464646464647,0.0,0.0,23.444976076555022,29.014598540145986
0,3739,2003-03-29,7.696661007357103,0.0,0.0,70.17045454545455,0.0,6.28385698808234,46.51162790697674,9.090909090909092,0.0,0.0,3.588516746411483,18.613138686131386
0,373,1994-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3740,2003-03-30,5.998868138087153,0.0,0.0,63.92045454545454,0.0,5.633802816901409,34.883720930232556,42.22222222222222,0.0,0.30143180105501133,50.23923444976076,0.7299270072992701
0,3741,2003-03-31,4.923599320882852,0.0,0.0,54.26136363636363,0.0,4.333694474539545,29.069767441860467,45.55555555555556,0.0,0.30143180105501133,52.15311004784689,0.7299270072992701
0,3742,2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.08080808080808,0.0,0.26375282592313487,54.30622009569378,2.0072992700729926
0,3743,2003-04-02,0.0,0.0,0.0,6.534090909090909,0.0,0.0,23.25581395348837,37.97979797979798,0.0,0.5651846269781462,72.00956937799043,6.934306569343065
0,3744,2003-04-03,0.0,0.0,0.0,7.386363636363637,0.0,0.0,28.488372093023255,40.0,0.0,3.9562923888470234,87.32057416267942,35.4014598540146
0,3745,2003-04-04,0.0,0.0,0.0,13.352272727272727,0.0,2.38353196099675,55.81395348837209,40.505050505050505,0.0,6.857573474001508,94.73684210526315,45.25547445255474
0,3746,2003-04-05,0.0,0.0,0.0,13.352272727272727,0.0,2.7085590465872156,56.97674418604651,38.98989898989899,0.0,6.857573474001508,94.73684210526315,45.98540145985402
0,3747,2003-04-06,0.0,0.0,0.0,13.352272727272727,0.0,3.5752979414951245,56.97674418604651,24.343434343434346,0.0,6.857573474001508,93.54066985645933,45.98540145985402
0,3748,2003-04-07,0.0,0.0,0.0,13.068181818181818,0.0,4.008667388949079,56.97674418604651,21.818181818181817,0.0,6.4431047475508665,84.688995215311,45.98540145985402
0,3749,2003-04-08,0.0,0.0,0.0,8.806818181818182,0.0,4.117009750812568,56.97674418604651,21.11111111111111,0.0,3.391107761868877,79.42583732057416,44.16058394160584
0,374,1994-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3750,2003-04-09,0.0,0.0,0.0,0.0,0.0,0.0,37.2093023255814,0.0,0.0,2.5998492840994722,78.4688995215311,43.43065693430657
0,3751,2003-04-10,0.0,0.0,0.0,0.0,0.0,0.0,25.581395348837212,23.535353535353533,0.0,2.449133383571967,78.22966507177034,41.605839416058394
0,3752,2003-04-11,0.0,0.0,0.0,0.0,0.0,0.0,22.674418604651162,0.0,0.0,1.9593067068575734,71.29186602870813,35.583941605839414
0,3753,2003-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037678975131876416,43.0622009569378,1.824817518248175
0,3754,2003-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037678975131876416,32.29665071770335,0.18248175182481752
0,3755,2003-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3756,2003-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3757,2003-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3758,2003-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3759,2003-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,375,1994-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3760,2003-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3761,2003-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11961722488038,0.0
0,3762,2003-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1866028708134,0.0
0,3763,2003-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3764,2003-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3765,2003-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3766,2003-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3767,2003-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3768,2003-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3769,2003-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,376,1994-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3770,2003-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3771,2003-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3772,2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3773,2003-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3774,2003-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3775,2003-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3776,2003-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3777,2003-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3778,2003-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3779,2003-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,377,1994-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3780,2003-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3781,2003-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3782,2003-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3783,2003-05-12,22.52405206564799,0.0,0.0,0.0,0.0,5.958829902491875,0.0,0.0,0.0,0.0,0.0,0.0
0,3784,2003-05-13,25.5800792303339,0.0,0.0,0.0,0.0,6.933911159263271,0.0,0.0,0.0,0.0,0.0,0.0
0,3785,2003-05-14,29.485002829654782,0.0,35.990621336459554,0.0,5.124588622472967,6.825568797399784,0.0,0.0,0.0,0.0,0.0,0.0
0,3786,2003-05-15,32.54102999434069,0.0,37.63188745603752,0.0,5.171603196991067,6.717226435536294,0.0,0.0,0.0,0.0,0.0,0.0
0,3787,2003-05-16,32.597623089983024,0.0,37.86635404454865,0.0,5.171603196991067,6.175514626218852,0.0,0.0,0.0,0.0,0.0,0.0
0,3788,2003-05-17,31.748726655348047,0.0,42.20398593200469,0.0,5.40667606958157,5.850487540628386,0.0,0.0,0.0,0.0,0.0,0.0
0,3789,2003-05-18,30.560271646859082,5.907429963459196,54.74794841735052,0.0,10.81335213916314,0.3250270855904659,0.0,0.0,0.0,0.0,0.0,0.0
0,378,1994-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3790,2003-05-19,26.485568760611205,6.455542021924482,55.92028135990621,0.0,13.305124588622471,0.3250270855904659,0.0,0.0,0.0,0.0,0.0,0.0
0,3791,2003-05-20,19.128466327108093,6.881851400730817,55.92028135990621,0.0,13.963328631875882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3792,2003-05-21,19.128466327108093,18.026796589524967,61.07854630715123,0.0,14.57451810061119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3793,2003-05-22,30.107526881720432,19.18392204628502,63.65767878077374,2.840909090909091,14.950634696755994,0.0,0.0,8.383838383838384,0.0,0.0,0.0,0.0
0,3794,2003-05-23,38.9926428975665,19.671132764920827,64.947245017585,2.840909090909091,15.044663845792194,0.7583965330444203,0.0,8.383838383838384,0.0,0.0,0.0,0.0
0,3795,2003-05-24,39.105829088851166,20.706455542021924,64.5955451348183,2.840909090909091,15.138692994828396,0.7583965330444203,0.0,5.05050505050505,0.0,0.0,0.0,0.0
0,3796,2003-05-25,32.65421618562535,21.07186358099878,64.24384525205159,2.556818181818182,14.386459802538788,0.7583965330444203,0.0,2.1212121212121215,0.0,0.0,0.0,0.0
0,3797,2003-05-26,31.465761177136393,30.20706455542022,62.83704572098476,1.9886363636363635,15.514809590973202,0.6500541711809318,0.0,1.0101010101010102,0.0,0.0,0.0,0.0
0,3798,2003-05-27,28.35314091680815,25.943970767356884,61.78194607268465,0.0,15.561824165491304,0.5417118093174431,0.0,0.0,0.0,0.0,0.0,0.0
0,3799,2003-05-28,21.39219015280136,24.725943970767357,61.31301289566237,0.0,25.199811941701928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,379,1994-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37,1993-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3800,2003-05-29,21.39219015280136,22.71619975639464,59.55451348182884,0.0,25.105782792665725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3801,2003-05-30,19.35483870967742,14.372716199756393,55.33411488862837,0.0,24.165491302303714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3802,2003-05-31,13.86530843237125,7.3081607795371495,45.01758499413834,0.0,4.231311706629055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3803,2003-06-01,0.0,5.907429963459196,34.23212192262602,0.0,0.846262341325811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3804,2003-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3805,2003-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3806,2003-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3807,2003-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3808,2003-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3809,2003-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,380,1994-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3810,2003-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3811,2003-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3812,2003-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3813,2003-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3814,2003-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3815,2003-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3816,2003-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3817,2003-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3818,2003-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3819,2003-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,381,1994-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3820,2003-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3821,2003-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3822,2003-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3823,2003-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3824,2003-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3825,2003-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3826,2003-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3827,2003-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3828,2003-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3829,2003-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,382,1994-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3830,2003-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3831,2003-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3832,2003-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3833,2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3834,2003-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3835,2003-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3836,2003-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3837,2003-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3838,2003-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3839,2003-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,383,1994-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3840,2003-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3841,2003-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3842,2003-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3843,2003-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3844,2003-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3845,2003-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3846,2003-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3847,2003-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3848,2003-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3849,2003-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,384,1994-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3850,2003-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3851,2003-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3852,2003-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3853,2003-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3854,2003-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.975885455915598,0.0,0.0
0,3855,2003-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6887716654107,0.0,0.0
0,3856,2003-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.801808590806328,0.0,0.0
0,3857,2003-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.911831198191408,0.0,0.0
0,3858,2003-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66541070082894,0.0,0.0
0,3859,2003-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85380557648832,0.0,0.0
0,385,1994-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3860,2003-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.648078372268273,0.0,0.0
0,3861,2003-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.140919366993216,0.0,0.18248175182481752
0,3862,2003-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92087415222306,0.0,0.18248175182481752
0,3863,2003-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3864,2003-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3865,2003-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3866,2003-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3867,2003-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.131876412961567,4.0669856459330145,4.927007299270073
0,3868,2003-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69706103993971,4.0669856459330145,5.839416058394161
0,3869,2003-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.940467219291637,4.0669856459330145,6.569343065693431
0,386,1994-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3870,2003-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65636774679729,3.827751196172249,6.569343065693431
0,3871,2003-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24189902034665,1.9138755980861244,6.569343065693431
0,3872,2003-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.483044461190655,0.0,0.0
0,3873,2003-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.975885455915598,0.0,0.0
0,3874,2003-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.013564431047474,0.0,0.0
0,3875,2003-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.297663903541824,0.0,0.0
0,3876,2003-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3877,2003-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.868123587038433,22.248803827751196,12.956204379562045
0,3878,2003-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.731725697061037,22.727272727272727,13.86861313868613
0,3879,2003-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.882441597588546,22.727272727272727,13.321167883211679
0,387,1994-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3880,2003-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01582516955539,22.248803827751196,10.583941605839415
0,3881,2003-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.810097965335345,20.334928229665074,10.583941605839415
0,3882,2003-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.772418990203466,17.703349282296653,11.861313868613138
0,3883,2003-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.868123587038433,18.181818181818183,12.773722627737227
0,3884,2003-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.943481537302187,18.421052631578945,12.956204379562045
0,3885,2003-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.51168048229088,18.421052631578945,12.956204379562045
0,3886,2003-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19291635267521,17.703349282296653,12.043795620437956
