latitude,longitude,coastal_200m_more_depth,geometry,Country
-17.58333396911621,-179.1666717529297,1,POINT (-179.1666717529297 -17.58333396911621),Fiji
-17.58333396911621,-179.0833282470703,1,POINT (-179.0833282470703 -17.58333396911621),Fiji
-17.5,-179.0,1,POINT (-179 -17.5),Fiji
-17.5,-179.0833282470703,1,POINT (-179.0833282470703 -17.5),Fiji
-17.5,-178.9166717529297,1,POINT (-178.9166717529297 -17.5),Fiji
-17.5,-179.25,1,POINT (-179.25 -17.5),Fiji
-17.41666603088379,-179.0833282470703,1,POINT (-179.0833282470703 -17.41666603088379),Fiji
-17.41666603088379,-179.0,1,POINT (-179 -17.41666603088379),Fiji
-18.08333396911621,-178.25,1,POINT (-178.25 -18.08333396911621),Fiji
-18.0,-178.3333282470703,1,POINT (-178.3333282470703 -18),Fiji
-18.0,-178.25,1,POINT (-178.25 -18),Fiji
-18.0,-178.1666717529297,1,POINT (-178.1666717529297 -18),Fiji
-17.91666603088379,-178.1666717529297,1,POINT (-178.1666717529297 -17.91666603088379),Fiji
-17.83333396911621,-178.5,1,POINT (-178.5 -17.83333396911621),Fiji
-17.83333396911621,-178.1666717529297,1,POINT (-178.1666717529297 -17.83333396911621),Fiji
-17.83333396911621,-178.4166717529297,1,POINT (-178.4166717529297 -17.83333396911621),Fiji
-17.83333396911621,-178.25,1,POINT (-178.25 -17.83333396911621),Fiji
-17.75,-178.25,1,POINT (-178.25 -17.75),Fiji
-17.75,-178.4166717529297,1,POINT (-178.4166717529297 -17.75),Fiji
-17.75,-178.5,1,POINT (-178.5 -17.75),Fiji
-17.91666603088379,-178.5833282470703,1,POINT (-178.5833282470703 -17.91666603088379),Fiji
-17.91666603088379,-178.5,1,POINT (-178.5 -17.91666603088379),Fiji
-17.83333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -17.83333396911621),Fiji
-17.83333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -17.83333396911621),Fiji
-17.83333396911621,-178.8333282470703,1,POINT (-178.8333282470703 -17.83333396911621),Fiji
-17.83333396911621,-178.75,1,POINT (-178.75 -17.83333396911621),Fiji
-17.75,-178.3333282470703,1,POINT (-178.3333282470703 -17.75),Fiji
-17.66666603088379,-178.5,1,POINT (-178.5 -17.66666603088379),Fiji
-17.58333396911621,-178.5,1,POINT (-178.5 -17.58333396911621),Fiji
-17.58333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -17.58333396911621),Fiji
-17.58333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -17.58333396911621),Fiji
-17.5,-178.6666717529297,1,POINT (-178.6666717529297 -17.5),Fiji
-17.5,-178.5833282470703,1,POINT (-178.5833282470703 -17.5),Fiji
-17.5,-178.8333282470703,1,POINT (-178.8333282470703 -17.5),Fiji
-17.5,-178.75,1,POINT (-178.75 -17.5),Fiji
-17.41666603088379,-178.75,1,POINT (-178.75 -17.41666603088379),Fiji
-17.41666603088379,-178.5833282470703,1,POINT (-178.5833282470703 -17.41666603088379),Fiji
-17.33333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -17.33333396911621),Fiji
-17.33333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -17.33333396911621),Fiji
-17.25,-178.5833282470703,1,POINT (-178.5833282470703 -17.25),Fiji
-17.25,-178.6666717529297,1,POINT (-178.6666717529297 -17.25),Fiji
-17.16666603088379,-178.5833282470703,1,POINT (-178.5833282470703 -17.16666603088379),Fiji
-17.08333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -17.08333396911621),Fiji
-17.08333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -17.08333396911621),Fiji
-17.0,-178.6666717529297,1,POINT (-178.6666717529297 -17),Fiji
-17.0,-178.5833282470703,1,POINT (-178.5833282470703 -17),Fiji
-16.91666603088379,-178.5833282470703,1,POINT (-178.5833282470703 -16.91666603088379),Fiji
-17.41666603088379,-179.5,1,POINT (-179.5 -17.41666603088379),Fiji
-17.41666603088379,-179.5833282470703,1,POINT (-179.5833282470703 -17.41666603088379),Fiji
-17.41666603088379,-179.6666717529297,1,POINT (-179.6666717529297 -17.41666603088379),Fiji
-17.41666603088379,-179.75,1,POINT (-179.75 -17.41666603088379),Fiji
-17.33333396911621,-179.75,1,POINT (-179.75 -17.33333396911621),Fiji
-17.25,-179.75,1,POINT (-179.75 -17.25),Fiji
-17.41666603088379,-179.25,1,POINT (-179.25 -17.41666603088379),Fiji
-17.33333396911621,-179.5,1,POINT (-179.5 -17.33333396911621),Fiji
-17.33333396911621,-179.25,1,POINT (-179.25 -17.33333396911621),Fiji
-17.25,-179.3333282470703,1,POINT (-179.3333282470703 -17.25),Fiji
-17.25,-179.25,1,POINT (-179.25 -17.25),Fiji
-17.25,-179.5,1,POINT (-179.5 -17.25),Fiji
-17.16666603088379,-179.3333282470703,1,POINT (-179.3333282470703 -17.16666603088379),Fiji
-17.16666603088379,-179.5833282470703,1,POINT (-179.5833282470703 -17.16666603088379),Fiji
-17.25,-179.6666717529297,1,POINT (-179.6666717529297 -17.25),Fiji
-17.16666603088379,-179.6666717529297,1,POINT (-179.6666717529297 -17.16666603088379),Fiji
-17.0,-179.25,1,POINT (-179.25 -17),Fiji
-17.16666603088379,-179.5,1,POINT (-179.5 -17.16666603088379),Fiji
-17.08333396911621,-179.3333282470703,1,POINT (-179.3333282470703 -17.08333396911621),Fiji
-17.0,-179.3333282470703,1,POINT (-179.3333282470703 -17),Fiji
-17.0,-180.0,1,POINT (-180 -17),Fiji
-17.0,-179.9166717529297,1,POINT (-179.9166717529297 -17),Fiji
-17.0,-179.1666717529297,1,POINT (-179.1666717529297 -17),Fiji
-16.91666603088379,-179.1666717529297,1,POINT (-179.1666717529297 -16.91666603088379),Fiji
-16.91666603088379,-178.9166717529297,1,POINT (-178.9166717529297 -16.91666603088379),Fiji
