latitude,longitude,coastal_200m_more_depth,geometry,Country
-10.333333015441895,161.25,1,POINT (161.25 -10.333333015441895),Solomon Islands
-9.916666984558105,160.3333282470703,1,POINT (160.3333282470703 -9.916666984558105),Solomon Islands
-9.833333015441895,159.8333282470703,1,POINT (159.8333282470703 -9.833333015441895),Solomon Islands
-9.833333015441895,159.75,1,POINT (159.75 -9.833333015441895),Solomon Islands
-9.833333015441895,159.9166717529297,1,POINT (159.9166717529297 -9.833333015441895),Solomon Islands
-9.833333015441895,160.1666717529297,1,POINT (160.1666717529297 -9.833333015441895),Solomon Islands
-9.833333015441895,160.25,1,POINT (160.25 -9.833333015441895),Solomon Islands
-9.833333015441895,160.3333282470703,1,POINT (160.3333282470703 -9.833333015441895),Solomon Islands
-9.833333015441895,160.0833282470703,1,POINT (160.0833282470703 -9.833333015441895),Solomon Islands
-9.833333015441895,160.0,1,POINT (160 -9.833333015441895),Solomon Islands
-9.75,159.75,1,POINT (159.75 -9.75),Solomon Islands
-9.666666984558105,159.6666717529297,1,POINT (159.6666717529297 -9.666666984558105),Solomon Islands
-10.25,161.25,1,POINT (161.25 -10.25),Solomon Islands
-10.166666984558105,161.5,1,POINT (161.5 -10.166666984558105),Solomon Islands
-10.166666984558105,161.25,1,POINT (161.25 -10.166666984558105),Solomon Islands
-10.083333015441895,161.3333282470703,1,POINT (161.3333282470703 -10.083333015441895),Solomon Islands
-10.083333015441895,161.25,1,POINT (161.25 -10.083333015441895),Solomon Islands
-10.083333015441895,161.5,1,POINT (161.5 -10.083333015441895),Solomon Islands
-10.083333015441895,161.4166717529297,1,POINT (161.4166717529297 -10.083333015441895),Solomon Islands
-10.0,160.5833282470703,1,POINT (160.5833282470703 -10),Solomon Islands
-10.0,160.75,1,POINT (160.75 -10),Solomon Islands
-10.0,160.6666717529297,1,POINT (160.6666717529297 -10),Solomon Islands
-9.916666984558105,160.4166717529297,1,POINT (160.4166717529297 -9.916666984558105),Solomon Islands
-9.916666984558105,160.5,1,POINT (160.5 -9.916666984558105),Solomon Islands
-9.916666984558105,160.75,1,POINT (160.75 -9.916666984558105),Solomon Islands
-9.916666984558105,161.0,1,POINT (161 -9.916666984558105),Solomon Islands
-9.916666984558105,160.8333282470703,1,POINT (160.8333282470703 -9.916666984558105),Solomon Islands
-9.916666984558105,160.9166717529297,1,POINT (160.9166717529297 -9.916666984558105),Solomon Islands
-9.75,161.5,1,POINT (161.5 -9.75),Solomon Islands
-9.75,161.4166717529297,1,POINT (161.4166717529297 -9.75),Solomon Islands
-9.833333015441895,161.0,1,POINT (161 -9.833333015441895),Solomon Islands
-9.75,161.0,1,POINT (161 -9.75),Solomon Islands
-9.666666984558105,161.0,1,POINT (161 -9.666666984558105),Solomon Islands
-9.666666984558105,160.8333282470703,1,POINT (160.8333282470703 -9.666666984558105),Solomon Islands
-9.666666984558105,160.9166717529297,1,POINT (160.9166717529297 -9.666666984558105),Solomon Islands
-9.666666984558105,161.25,1,POINT (161.25 -9.666666984558105),Solomon Islands
-9.666666984558105,161.4166717529297,1,POINT (161.4166717529297 -9.666666984558105),Solomon Islands
-9.666666984558105,161.3333282470703,1,POINT (161.3333282470703 -9.666666984558105),Solomon Islands
-9.583333015441895,161.5833282470703,1,POINT (161.5833282470703 -9.583333015441895),Solomon Islands
-9.583333015441895,161.1666717529297,1,POINT (161.1666717529297 -9.583333015441895),Solomon Islands
-9.666666984558105,160.75,1,POINT (160.75 -9.666666984558105),Solomon Islands
-9.583333015441895,160.75,1,POINT (160.75 -9.583333015441895),Solomon Islands
-9.583333015441895,161.25,1,POINT (161.25 -9.583333015441895),Solomon Islands
-9.5,161.1666717529297,1,POINT (161.1666717529297 -9.5),Solomon Islands
-9.416666984558105,161.1666717529297,1,POINT (161.1666717529297 -9.416666984558105),Solomon Islands
-9.75,159.6666717529297,1,POINT (159.6666717529297 -9.75),Solomon Islands
-9.666666984558105,159.4166717529297,1,POINT (159.4166717529297 -9.666666984558105),Solomon Islands
-9.666666984558105,159.5,1,POINT (159.5 -9.666666984558105),Solomon Islands
-9.666666984558105,159.5833282470703,1,POINT (159.5833282470703 -9.666666984558105),Solomon Islands
-9.583333015441895,159.4166717529297,1,POINT (159.4166717529297 -9.583333015441895),Solomon Islands
-9.583333015441895,159.5833282470703,1,POINT (159.5833282470703 -9.583333015441895),Solomon Islands
-9.5,159.4166717529297,1,POINT (159.4166717529297 -9.5),Solomon Islands
-9.416666984558105,159.4166717529297,1,POINT (159.4166717529297 -9.416666984558105),Solomon Islands
-9.333333015441895,159.4166717529297,1,POINT (159.4166717529297 -9.333333015441895),Solomon Islands
-9.333333015441895,159.5833282470703,1,POINT (159.5833282470703 -9.333333015441895),Solomon Islands
-9.333333015441895,159.5,1,POINT (159.5 -9.333333015441895),Solomon Islands
-9.25,159.3333282470703,1,POINT (159.3333282470703 -9.25),Solomon Islands
-9.333333015441895,160.4166717529297,1,POINT (160.4166717529297 -9.333333015441895),Solomon Islands
-9.333333015441895,160.0833282470703,1,POINT (160.0833282470703 -9.333333015441895),Solomon Islands
-9.333333015441895,159.8333282470703,1,POINT (159.8333282470703 -9.333333015441895),Solomon Islands
-9.333333015441895,160.0,1,POINT (160 -9.333333015441895),Solomon Islands
-9.333333015441895,159.9166717529297,1,POINT (159.9166717529297 -9.333333015441895),Solomon Islands
-9.25,159.6666717529297,1,POINT (159.6666717529297 -9.25),Solomon Islands
-9.25,160.0,1,POINT (160 -9.25),Solomon Islands
-9.25,159.75,1,POINT (159.75 -9.25),Solomon Islands
-9.25,159.8333282470703,1,POINT (159.8333282470703 -9.25),Solomon Islands
-9.166666984558105,159.9166717529297,1,POINT (159.9166717529297 -9.166666984558105),Solomon Islands
-9.166666984558105,160.0,1,POINT (160 -9.166666984558105),Solomon Islands
-9.166666984558105,159.8333282470703,1,POINT (159.8333282470703 -9.166666984558105),Solomon Islands
-9.083333015441895,159.8333282470703,1,POINT (159.8333282470703 -9.083333015441895),Solomon Islands
-9.416666984558105,159.0,1,POINT (159 -9.416666984558105),Solomon Islands
-9.416666984558105,159.0833282470703,1,POINT (159.0833282470703 -9.416666984558105),Solomon Islands
-9.416666984558105,159.1666717529297,1,POINT (159.1666717529297 -9.416666984558105),Solomon Islands
-9.333333015441895,159.0,1,POINT (159 -9.333333015441895),Solomon Islands
-9.333333015441895,159.1666717529297,1,POINT (159.1666717529297 -9.333333015441895),Solomon Islands
-9.333333015441895,159.25,1,POINT (159.25 -9.333333015441895),Solomon Islands
-9.25,159.0,1,POINT (159 -9.25),Solomon Islands
-9.25,158.9166717529297,1,POINT (158.9166717529297 -9.25),Solomon Islands
-9.25,159.25,1,POINT (159.25 -9.25),Solomon Islands
