latitude,longitude,coastal_200m_more_depth,geometry,Country
-14.166666984558105,167.4166717529297,1,POINT (167.4166717529297 -14.166666984558105),Vanuatu
-14.166666984558105,167.3333282470703,1,POINT (167.3333282470703 -14.166666984558105),Vanuatu
-14.166666984558105,167.6666717529297,1,POINT (167.6666717529297 -14.166666984558105),Vanuatu
-14.083333015441895,167.5833282470703,1,POINT (167.5833282470703 -14.083333015441895),Vanuatu
-14.083333015441895,167.6666717529297,1,POINT (167.6666717529297 -14.083333015441895),Vanuatu
-14.083333015441895,167.5,1,POINT (167.5 -14.083333015441895),Vanuatu
-14.083333015441895,167.4166717529297,1,POINT (167.4166717529297 -14.083333015441895),Vanuatu
-13.916666984558105,167.5,1,POINT (167.5 -13.916666984558105),Vanuatu
-13.916666984558105,167.4166717529297,1,POINT (167.4166717529297 -13.916666984558105),Vanuatu
-13.916666984558105,167.5833282470703,1,POINT (167.5833282470703 -13.916666984558105),Vanuatu
-13.916666984558105,167.6666717529297,1,POINT (167.6666717529297 -13.916666984558105),Vanuatu
-13.916666984558105,167.3333282470703,1,POINT (167.3333282470703 -13.916666984558105),Vanuatu
-13.833333015441895,167.6666717529297,1,POINT (167.6666717529297 -13.833333015441895),Vanuatu
-13.833333015441895,167.3333282470703,1,POINT (167.3333282470703 -13.833333015441895),Vanuatu
-13.75,167.3333282470703,1,POINT (167.3333282470703 -13.75),Vanuatu
-13.416666984558105,166.5,1,POINT (166.5 -13.416666984558105),Vanuatu
-13.75,167.6666717529297,1,POINT (167.6666717529297 -13.75),Vanuatu
-13.666666984558105,167.4166717529297,1,POINT (167.4166717529297 -13.666666984558105),Vanuatu
-13.666666984558105,167.3333282470703,1,POINT (167.3333282470703 -13.666666984558105),Vanuatu
-13.583333015441895,167.6666717529297,1,POINT (167.6666717529297 -13.583333015441895),Vanuatu
-13.583333015441895,167.5,1,POINT (167.5 -13.583333015441895),Vanuatu
-13.583333015441895,167.3333282470703,1,POINT (167.3333282470703 -13.583333015441895),Vanuatu
-13.583333015441895,167.4166717529297,1,POINT (167.4166717529297 -13.583333015441895),Vanuatu
-13.583333015441895,167.5833282470703,1,POINT (167.5833282470703 -13.583333015441895),Vanuatu
-13.5,166.75,1,POINT (166.75 -13.5),Vanuatu
-13.583333015441895,167.25,1,POINT (167.25 -13.583333015441895),Vanuatu
